txn_id,user_id,txn_time,amount,merchant_type,txn_type,device,location,ip_address
791,54,2025-06-02 07:58:51,7748.72,retail,international,cc14363f-c02e-420d-86d1-ae8d369aef15,Austria,203.117.92.164
792,452,2025-06-02 07:57:47,7693.87,retail,international,ad21b26d-7a6a-4108-9952-69aee46fef64,China,125.154.88.35
793,204,2025-06-02 07:56:25,19271.91,travel,in-person,cc67855f-db0d-4d86-bf1d-490b2dcea98d,Luxembourg,106.51.14.184
794,212,2025-06-02 07:57:58,12050.89,retail,in-person,cfe7eb1f-59ac-44f4-a55a-98b8cff63f13,Palau,118.210.123.119
795,441,2025-06-02 07:59:32,6278.9,retail,international,c111f5fe-8ec6-4a29-bba7-15f0851da9f2,Indonesia,76.56.123.80
796,320,2025-06-02 07:54:25,14287.98,travel,international,f7e9dacf-3b58-490c-ab91-80b19992942d,Grenada,58.213.75.230
797,333,2025-06-02 07:56:38,19503.61,gaming,international,a446bb2a-02c2-426d-bafe-c1644733c990,British Virgin Islands,87.233.164.196
798,166,2025-06-02 07:59:48,14207.34,travel,international,c400bb05-8f73-45fc-9f6c-e414b325b2d9,Spain,121.27.6.161
799,483,2025-06-02 07:54:46,13343.48,crypto,international,1c70a716-5f7e-4e21-9bc7-8b45afda2d58,Philippines,12.157.173.39
800,274,2025-06-02 07:59:40,5719.27,crypto,online,dbbd9819-c37d-400f-a630-7c7e2cc18b90,Panama,169.107.234.23
801,196,2025-06-02 07:55:09,2907.39,e-commerce,online,d03984c5-772c-4923-b16d-ac2227e39f6b,Guernsey,170.84.13.235
802,83,2025-06-02 07:55:07,19670.66,travel,online,ae8a0055-3542-422c-98a7-53af94a228ab,Congo,17.247.7.248
803,402,2025-06-02 07:56:27,5903.52,retail,online,68c2ea09-d2dd-43ec-b0d7-c47ae4b944c3,Guinea-Bissau,157.251.60.198
804,53,2025-06-02 07:59:18,12322.56,retail,online,5b037dc2-b96e-4aa0-bf16-fef5b4bdcc93,Namibia,138.202.127.21
805,200,2025-06-02 07:58:07,4752.67,travel,international,ddcad892-2170-4cfd-b725-cde95e2abfab,Uzbekistan,162.249.53.120
806,196,2025-06-02 07:55:14,7751.71,travel,international,42d65118-44cc-4b07-805b-a2efbd3d6ed1,Jordan,73.85.235.45
807,104,2025-06-02 07:55:21,12411.61,crypto,online,2a8706a6-aaf1-4097-8afd-01a3c50f0d58,Angola,136.216.147.8
808,364,2025-06-02 07:59:40,12953.0,retail,international,6bba6974-50b3-4b02-8d62-81b80e4706e7,Australia,132.93.107.8
809,398,2025-06-02 07:59:49,14498.57,gaming,in-person,1cc5d0bd-507b-4906-b0d9-79eb1331c3ca,Greenland,197.94.0.223
810,350,2025-06-02 08:00:03,1490.31,gaming,international,06eb4986-bf44-4979-9ddb-d2b7943d51a9,Senegal,143.60.195.7
811,21,2025-06-02 07:54:55,8570.73,retail,in-person,ebf8dcc7-400c-4369-a218-68754859f3ed,Tajikistan,27.111.124.230
812,434,2025-06-02 07:59:44,5101.07,travel,in-person,de982888-2bda-4f70-8935-4ae71a5f0c1d,Zimbabwe,79.42.75.155
813,21,2025-06-02 07:58:48,3074.91,travel,international,9ecf214a-c8f8-4c5c-b1b7-1dd1e79175e4,Sri Lanka,194.141.188.32
814,321,2025-06-02 07:58:07,12312.56,travel,in-person,ca6cdbb0-1753-4bf7-abfc-81bbdcc49081,Puerto Rico,97.54.168.148
815,184,2025-06-02 07:57:20,1458.54,travel,international,6f8ba65f-6e6b-4711-9845-80188a3ee6eb,Chile,182.155.252.45
816,267,2025-06-02 07:54:43,1364.46,retail,online,78d3e99b-62fe-4cb5-9f0e-c4223c43d14b,Rwanda,178.19.99.80
817,207,2025-06-02 07:55:36,1839.82,gaming,online,cc82e6b8-3095-472a-86bf-41dd88cb0432,Uruguay,25.254.174.80
818,185,2025-06-02 07:55:33,5872.19,retail,international,2600751a-459b-46ba-a2df-ff340bb1c26a,Nauru,222.99.5.179
819,422,2025-06-02 07:56:07,15042.92,e-commerce,online,0d817dab-885a-4fc5-89cf-24c87e95b3c5,Spain,209.163.106.134
820,124,2025-06-02 07:57:08,18090.02,retail,international,79cd92be-0977-4e9c-8d6c-f370dffe695c,Bosnia and Herzegovina,129.10.57.158
821,350,2025-06-02 07:54:35,17713.32,crypto,online,f3a41069-f475-40a2-abd7-8e1b0ef4111c,Somalia,56.120.69.101
822,371,2025-06-02 07:59:22,5657.3,retail,in-person,06eb4986-bf44-4979-9ddb-d2b7943d51a9,Kuwait,72.66.217.75
823,229,2025-06-02 07:55:42,9736.61,travel,international,bfe2a02b-5a41-4358-9f3b-745d571f2679,Fiji,52.163.224.186
824,43,2025-06-02 07:57:58,18964.29,gaming,international,db2fbd55-158c-4240-8cd8-1e6bfd0c9ff4,Sierra Leone,45.47.85.8
825,108,2025-06-02 08:00:03,13407.03,gaming,international,50b80413-f938-41d1-9ab4-e5d967bbb54c,Luxembourg,109.107.129.24
826,106,2025-06-02 07:55:36,10755.55,crypto,international,157471da-7dd9-4791-b9a3-639c6894645a,Serbia,144.91.164.194
827,383,2025-06-02 07:57:27,13721.18,e-commerce,in-person,fee9cabf-48df-431f-8e23-c879d6827926,Paraguay,51.81.10.239
828,45,2025-06-02 07:55:50,1465.89,gaming,in-person,4773ae37-7d06-4c33-91f5-36c01e4bd4c5,Oman,107.49.162.150
829,421,2025-06-02 07:59:46,4553.69,travel,in-person,0a10e8c3-06c3-4bc7-8037-8f9f858104e9,Greece,6.54.189.23
830,208,2025-06-02 07:54:57,8661.07,e-commerce,in-person,82be1195-7bf1-4e71-9af9-97b347f463fc,Saudi Arabia,80.158.121.112
831,4,2025-06-02 07:55:25,12828.81,retail,online,ebbf1b16-d7c0-4146-b8d5-328fb13037c2,Ghana,143.79.164.221
832,24,2025-06-02 07:59:29,14017.94,e-commerce,in-person,3011c328-890d-4923-800f-d0c5047e6937,Anguilla,43.201.217.7
833,149,2025-06-02 07:59:56,15738.05,travel,international,820654af-34b3-485f-8bf3-b88feecf9b74,Israel,167.179.5.29
834,475,2025-06-02 07:59:36,8754.09,crypto,international,ef95fcb5-33e2-4e06-91f6-d1333453298e,Holy See (Vatican City State),126.160.195.203
835,274,2025-06-02 07:57:17,4398.09,crypto,international,a7343a66-3601-4a43-8894-4d51e2dca185,Eritrea,23.125.192.180
836,74,2025-06-02 07:55:27,5961.83,travel,online,7d0da7bf-0d9a-47e6-acab-0e38e965b257,Sudan,32.149.141.98
837,73,2025-06-02 07:55:40,2465.58,e-commerce,international,e4722adf-917c-49ca-a19a-8cb24c730622,United States Minor Outlying Islands,136.150.169.90
838,281,2025-06-02 07:58:08,18939.64,travel,online,d26cbdb1-f876-4230-b9ac-aae527c74fbb,Haiti,6.132.70.32
839,372,2025-06-02 07:55:13,6877.69,crypto,international,d1eb3ee2-ab9c-4885-b0b0-69b91cb444ee,Italy,152.27.201.114
840,83,2025-06-02 07:56:52,3680.67,retail,in-person,8c4fef5e-3c70-4809-9a49-b8858e6bfb9c,Saint Barthelemy,199.135.222.37
841,344,2025-06-02 07:56:38,15993.4,e-commerce,international,d181bf87-b2ed-4df8-bbf2-5fc015ed2884,Mali,49.186.181.33
842,38,2025-06-02 07:58:01,5813.76,e-commerce,in-person,e3043b98-098b-4eb0-9cf4-9f5ca5118738,Nicaragua,145.81.205.247
843,298,2025-06-02 07:55:38,9744.32,travel,in-person,d2a58407-8edb-459d-8c0b-103563f9543d,Bahamas,73.92.238.74
844,121,2025-06-02 07:55:17,2001.8,retail,online,07f6ba21-8f23-4d9a-a40c-8366bffeff75,Denmark,134.195.2.141
845,249,2025-06-02 07:56:44,9013.47,retail,international,dacfa2d6-e817-4cfc-ae56-f7a3ffda6c8f,Lithuania,193.167.68.199
846,79,2025-06-02 07:55:00,11311.47,travel,in-person,3675806f-f633-484b-9b39-c2cbdc0a7e01,Niue,211.208.238.154
847,3,2025-06-02 07:56:34,6264.98,gaming,international,29d2b70e-8e4e-4932-8e12-8259d8d43f5f,Grenada,128.33.193.214
848,142,2025-06-02 07:54:37,16802.36,gaming,international,a8334d03-110a-4cdd-8eb7-16d9f51ad404,Nicaragua,147.146.128.25
849,246,2025-06-02 07:59:23,9257.5,travel,in-person,75a26718-9f13-45da-a26a-9ac5009b3369,Tunisia,65.89.181.33
850,90,2025-06-02 07:54:22,12911.39,e-commerce,in-person,d9b1898b-7a75-4373-856b-9460841141c3,Mexico,91.75.253.9
851,457,2025-06-02 07:56:25,10772.82,travel,international,739b19a2-c233-4bbe-b9c7-e25a16a06060,Ghana,170.213.205.14
852,373,2025-06-02 07:57:42,1508.92,e-commerce,international,57a7ce66-ca37-40b9-ac81-6d6a24c0b68e,Saint Pierre and Miquelon,181.54.234.253
853,298,2025-06-02 07:54:17,11578.44,retail,online,0492d249-5bb8-44ef-a1f1-e4f782953215,Portugal,161.250.216.147
854,134,2025-06-02 07:56:56,10869.84,retail,in-person,0de32199-0068-4725-ada0-f55ec20d7824,Maldives,30.227.190.185
855,188,2025-06-02 07:56:34,7850.57,retail,international,f235b238-dd22-4b32-b034-6ad518d594f9,Spain,34.86.82.21
856,238,2025-06-02 07:55:27,10022.96,e-commerce,in-person,09a6db41-9474-4a31-8fb4-1610ce338fbd,Sweden,101.41.37.148
857,340,2025-06-02 07:59:56,4778.38,retail,international,e2ed4209-474c-46f2-a3b2-8b7587fcd1db,Mauritius,7.135.123.203
858,72,2025-06-02 07:57:25,8924.96,gaming,international,392fd4fb-3993-430c-ba73-272bbe261312,Bangladesh,28.255.29.61
859,447,2025-06-02 07:58:23,19354.74,crypto,in-person,22a0b497-ad01-4a7c-8e55-56a5828b6203,Holy See (Vatican City State),150.10.39.70
860,250,2025-06-02 07:55:28,4635.77,travel,in-person,d37c02a5-a730-45f4-a955-40da18eb9544,Sierra Leone,5.220.151.207
861,106,2025-06-02 08:00:16,10358.19,travel,in-person,e3c00b79-aeed-40bb-892e-bfded3a6f3b0,Nigeria,121.154.34.12
862,452,2025-06-02 07:54:52,929.7,travel,online,99241740-48a1-4e63-92d1-3488ecba63da,Saint Vincent and the Grenadines,209.239.45.187
863,325,2025-06-02 07:57:38,16593.11,travel,international,194aa616-4508-4232-8ab7-69b7455a668e,Macao,117.179.191.69
864,193,2025-06-02 07:57:37,13073.85,travel,international,0de32199-0068-4725-ada0-f55ec20d7824,Antarctica (the territory South of 60 deg S),217.245.204.185
865,40,2025-06-02 08:00:07,10333.74,crypto,online,e6aae95d-87a8-4be2-ae57-fd279c9d98ab,Tanzania,72.160.16.181
866,419,2025-06-02 07:54:25,17354.52,crypto,in-person,15c3d7ba-cb4a-461a-a97b-c6831faa1a56,Australia,25.202.117.40
867,257,2025-06-02 07:58:09,17640.8,crypto,online,48995b8a-0ae2-484e-a0d6-2c9d558b08e3,Mexico,61.23.68.162
868,330,2025-06-02 07:58:40,5616.91,gaming,online,c172c4e7-6323-4432-bdb8-95c2043c2fd0,Isle of Man,14.236.206.65
869,368,2025-06-02 07:56:49,16339.28,gaming,in-person,4cbf4a99-f69b-450f-8439-12fbc9156ee2,Timor-Leste,201.120.161.229
870,59,2025-06-02 07:55:27,9630.85,crypto,in-person,fd3f4b7c-85fd-47d2-b53e-2b0a804a54a0,Bermuda,153.234.190.138
871,332,2025-06-02 07:55:14,16667.47,e-commerce,online,7e3beef2-39ed-4fbf-8e61-a4fa9fde0795,Singapore,173.180.127.13
872,304,2025-06-02 07:55:32,3223.42,retail,online,4c5edbf9-5c2a-4557-881f-20fb8414390e,Bahrain,191.13.24.44
873,29,2025-06-02 07:55:52,3327.66,gaming,international,3675806f-f633-484b-9b39-c2cbdc0a7e01,Vietnam,4.61.209.142
874,497,2025-06-02 07:58:28,11272.53,e-commerce,international,89649676-af3e-41ac-a610-cbcde6eeeb3b,Slovenia,58.135.114.208
875,146,2025-06-02 07:57:44,18945.13,gaming,in-person,835cf38b-f74d-41c7-92ac-7a69744220e3,Burundi,181.141.8.104
876,445,2025-06-02 07:54:52,9633.89,gaming,in-person,7c44c99a-bd2f-4b36-96b2-1554f9e6dd67,Vietnam,73.175.235.173
877,299,2025-06-02 07:59:39,16409.24,gaming,international,8f446189-b957-4097-b27f-ab4ddef5e8de,Liberia,85.223.204.178
878,86,2025-06-02 07:57:49,14484.01,travel,in-person,e4722adf-917c-49ca-a19a-8cb24c730622,United Arab Emirates,172.204.138.142
879,118,2025-06-02 07:58:32,7564.85,gaming,online,d2e558ee-6cbe-455c-acc7-c8a284f054e0,Korea,61.70.93.178
880,441,2025-06-02 07:57:30,18186.88,crypto,online,1c6057ed-039f-48f5-994b-dcdad49a0ea8,Angola,9.19.70.101
881,244,2025-06-02 07:59:57,18032.26,retail,online,9209b4f7-cbc7-46f2-86ba-23e54bb41e53,Syrian Arab Republic,202.64.242.36
882,258,2025-06-02 07:59:31,15047.91,e-commerce,in-person,8f446189-b957-4097-b27f-ab4ddef5e8de,Nepal,112.1.196.167
883,309,2025-06-02 07:58:33,10786.18,e-commerce,international,030800f7-909f-4dc9-8ad2-3b0b4cc9bba6,Tajikistan,143.48.199.172
884,216,2025-06-02 07:54:23,7408.18,e-commerce,international,57d7778d-e92c-4fa5-8f18-8c86abb35ee6,Lao People's Democratic Republic,52.219.173.213
885,481,2025-06-02 07:55:35,16046.2,crypto,in-person,aa4ab2c2-2ccf-4352-be14-fb745eda9933,Uganda,125.111.77.85
886,465,2025-06-02 07:59:05,15231.02,retail,online,f0d3d62b-8674-4184-9e86-b935afc52010,Gabon,181.105.72.10
887,245,2025-06-02 08:00:00,15317.41,e-commerce,in-person,48b762d5-7b74-48d3-8c78-76b06bf819f9,Mongolia,76.220.213.221
888,210,2025-06-02 07:59:05,5156.84,e-commerce,international,e930d710-fd81-47a4-87b9-da4b7b149045,Uganda,151.181.237.3
889,296,2025-06-02 07:58:28,10451.29,retail,online,a9452a67-a4e6-4bc9-a50c-8f0881fa9109,Cameroon,3.123.253.206
890,353,2025-06-02 07:56:32,16085.94,crypto,in-person,41966f89-dea5-4254-8c09-670da31a820d,Bulgaria,143.246.47.142
891,334,2025-06-02 07:55:31,11707.82,travel,international,a628a08c-5ec2-4fb4-a1c1-1bc4095eb8d0,United States Minor Outlying Islands,71.120.43.70
892,314,2025-06-02 07:57:19,5511.94,crypto,online,88ebcbb7-b76d-4732-ad24-9df2988b277b,Nigeria,51.32.4.152
893,286,2025-06-02 07:57:10,9649.87,travel,international,04830491-b827-4262-a81b-e7a280672519,Gabon,92.38.105.245
894,158,2025-06-02 07:54:33,11553.45,crypto,international,2c5cc94b-38c8-4edf-bc22-cd634207ebf2,Jamaica,181.144.15.102
895,338,2025-06-02 07:54:31,2382.6,gaming,in-person,604e2d85-ef7a-488d-8041-0740343dc0d3,Turkmenistan,218.5.19.21
896,83,2025-06-02 07:57:42,2006.47,retail,in-person,40ee00a7-9a16-4f50-accc-e12327b3f660,Guinea,109.18.86.107
897,282,2025-06-02 07:55:18,12280.89,e-commerce,online,38700165-5e39-4e50-b8d3-bda26ccf54ff,Nigeria,146.19.95.121
898,3,2025-06-02 07:55:44,16087.58,gaming,in-person,e1463bf4-1409-432f-8df7-bad6031625d7,United States of America,122.182.51.12
899,46,2025-06-02 07:56:59,1282.55,gaming,in-person,0d74990b-bc0e-48c2-a7e2-7f9ae4d3688c,Congo,160.254.119.177
900,371,2025-06-02 08:00:00,7687.14,crypto,international,34e449e8-76b6-40e8-a49c-784fddcc9351,Bouvet Island (Bouvetoya),76.151.100.84
901,365,2025-06-02 07:59:50,19270.63,e-commerce,online,3dfc0928-44f2-4b85-bb24-285472b0c448,Thailand,166.243.200.77
902,6,2025-06-02 07:56:38,4034.94,retail,in-person,5312bd15-0fb1-4c61-8088-d4084f0f770b,Trinidad and Tobago,178.237.38.179
903,307,2025-06-02 07:59:18,10211.45,gaming,international,e19ad6eb-118a-4634-9379-70032ce2f4b8,Bhutan,87.48.195.28
904,185,2025-06-02 07:55:47,4785.89,e-commerce,online,820654af-34b3-485f-8bf3-b88feecf9b74,Suriname,10.86.99.205
905,400,2025-06-02 07:55:10,7989.27,crypto,in-person,307eff68-c758-4e60-9c1c-61b732c2627d,Switzerland,4.139.243.131
906,8,2025-06-02 07:57:08,14738.77,e-commerce,online,45b0606e-99f5-47fa-8769-00385d8cf937,Cocos (Keeling) Islands,176.155.60.131
907,425,2025-06-02 07:59:03,11182.72,retail,in-person,ce893e82-3e2f-4804-9412-976ac294c182,Solomon Islands,87.173.92.78
908,142,2025-06-02 07:57:07,4526.68,gaming,in-person,b6dc0b2a-9867-49d7-8fe4-3d27df894da5,Tanzania,161.110.153.207
909,3,2025-06-02 08:00:17,5222.89,crypto,international,41966f89-dea5-4254-8c09-670da31a820d,Singapore,210.131.127.144
910,258,2025-06-02 07:58:14,5885.74,e-commerce,international,3302a584-e886-4c7d-b87f-32f92dadc1e0,Iraq,141.196.251.134
911,276,2025-06-02 07:54:59,16263.13,retail,in-person,66d8aeac-cf99-4ad0-ac0d-d42ab5378e7d,Fiji,76.154.15.74
912,194,2025-06-02 07:55:53,11263.81,gaming,in-person,d86f50b6-dec1-4e94-abda-4173ff4c4f59,Russian Federation,52.204.65.93
913,349,2025-06-02 07:57:49,9214.95,retail,online,d7f812f3-5482-4cd2-bfca-48c207c78cff,Sri Lanka,9.232.231.165
914,35,2025-06-02 07:54:25,7654.08,gaming,international,23765664-3d16-4e7d-8a17-3992dd34f4f4,Mongolia,207.74.176.94
915,162,2025-06-02 07:58:12,8249.11,travel,international,5ca1deaa-29ae-4b29-a4f9-19775432dd69,Burkina Faso,136.185.110.0
916,135,2025-06-02 07:55:51,4965.9,e-commerce,in-person,82be1195-7bf1-4e71-9af9-97b347f463fc,Djibouti,69.100.171.158
917,176,2025-06-02 07:58:25,1521.5,gaming,in-person,0ea8a514-bc52-4e6d-bf6c-7f3df5c7864c,Lithuania,65.169.113.91
918,458,2025-06-02 07:59:08,11474.68,gaming,international,6969110f-a73e-443d-9ff2-d09b88ea716e,Tonga,210.68.241.223
919,98,2025-06-02 07:56:47,9980.49,gaming,online,7b63afb4-795f-43cd-b813-22dee85b918c,Bahrain,20.152.173.141
920,136,2025-06-02 07:59:42,4136.37,gaming,online,9d9a0f9a-32cc-4beb-90e2-3ffd1f769306,Saint Pierre and Miquelon,200.234.27.219
921,80,2025-06-02 07:56:46,15578.99,e-commerce,online,1fcb7110-a8ca-4d29-8a97-1cd6853a2c92,Kazakhstan,58.229.146.147
922,253,2025-06-02 08:00:16,12276.93,retail,online,3d671e62-df2b-4d0d-ae3f-43db991c1638,Haiti,168.154.167.2
923,318,2025-06-02 07:56:06,6309.02,retail,in-person,adfe2513-306c-48af-a3c9-a864e19ae9aa,Iraq,63.206.193.132
924,392,2025-06-02 07:57:47,18320.22,travel,in-person,cd5d128c-c189-491a-bb5d-96321fc08b99,Jamaica,159.11.101.68
925,66,2025-06-02 07:59:41,1083.91,crypto,in-person,db39e7fa-aee2-48e9-9d4a-827dd5707b3d,Antarctica (the territory South of 60 deg S),221.255.13.4
926,258,2025-06-02 07:56:13,6946.43,gaming,in-person,c8e5eddc-c04f-4ded-b8a0-4487c025346b,Greenland,198.67.39.236
927,266,2025-06-02 07:56:10,9201.95,e-commerce,online,fd6ef13b-395f-40ad-a660-f2a02adb546c,Ireland,202.12.251.89
928,298,2025-06-02 07:54:53,2015.86,travel,international,a6043a97-c18a-47dd-90f7-fadd102cdb81,Comoros,181.230.62.153
929,281,2025-06-02 07:56:02,5257.72,travel,in-person,3675806f-f633-484b-9b39-c2cbdc0a7e01,Sweden,43.89.187.34
930,188,2025-06-02 08:00:10,3679.09,crypto,online,5ab0f446-34fa-4cb3-874d-79c2af3efa4e,Brazil,88.66.66.255
931,191,2025-06-02 07:54:37,7302.19,crypto,in-person,b86c3193-82ce-4cde-a582-2e72c550c0de,Montenegro,111.134.80.198
932,68,2025-06-02 07:57:48,19585.47,gaming,online,5e716618-fe22-4b14-ab67-c0517fbcf8e5,British Indian Ocean Territory (Chagos Archipelago),7.151.156.6
933,121,2025-06-02 07:59:04,11107.25,crypto,online,8bd482cc-dee3-483d-b7b6-421756a34fdc,United Arab Emirates,190.251.29.187
934,379,2025-06-02 07:54:47,2991.81,e-commerce,online,ebdb78b5-3ee9-4cf2-823b-a8cfa925224f,United Kingdom,180.58.82.86
935,458,2025-06-02 07:55:27,16987.95,retail,international,926fbf86-20af-4d75-9029-84370433fe42,Cayman Islands,131.116.204.66
936,250,2025-06-02 07:55:37,6001.38,retail,international,e291d4be-050a-4ddf-abe0-e27496692abe,Macao,6.199.249.137
937,354,2025-06-02 07:59:18,3267.67,gaming,in-person,690761cf-4cf3-4784-89b0-9617deeb539f,Luxembourg,213.102.102.12
938,50,2025-06-02 07:59:49,8997.65,travel,in-person,a6aa9778-833e-40db-8180-f63a2a33d74f,French Polynesia,78.248.117.139
939,286,2025-06-02 07:56:09,18636.96,travel,in-person,4a47ebff-9b46-4ff5-b795-3a2d1a801672,Poland,187.65.46.163
940,180,2025-06-02 07:56:11,17347.5,retail,online,b74921b8-d14b-43d1-9d19-b757b48ce8ed,Christmas Island,206.180.221.97
941,333,2025-06-02 07:58:28,10769.23,travel,in-person,98113f2d-0c04-4b5b-816a-258dd8cf3a30,Belgium,50.163.160.142
942,250,2025-06-02 07:54:51,15495.11,crypto,online,db8cefb5-d4e9-40b3-a080-befa10aacaad,Ireland,81.120.2.157
943,238,2025-06-02 07:57:18,12634.61,gaming,online,3dfc0928-44f2-4b85-bb24-285472b0c448,Djibouti,26.131.180.253
944,173,2025-06-02 07:59:28,8436.91,retail,international,c4acd463-dade-4f37-8c83-c7196c63b676,Namibia,213.249.41.130
945,37,2025-06-02 07:59:23,1583.16,travel,online,0ea8a514-bc52-4e6d-bf6c-7f3df5c7864c,Swaziland,192.151.132.92
946,150,2025-06-02 07:57:42,14208.96,retail,international,a88e604d-9999-468a-81d0-56e03e772cae,Qatar,91.100.115.97
947,228,2025-06-02 07:59:24,15619.7,travel,international,8e8d320c-587c-400c-a69a-1ec1962be9ab,Sweden,130.62.8.3
948,231,2025-06-02 07:58:34,8280.37,gaming,online,415e893f-f400-4e5a-be66-137364335c2a,Liechtenstein,209.144.146.10
949,339,2025-06-02 07:58:11,5033.69,e-commerce,online,165d052a-4d7e-4500-884e-4eb69aba7bba,Seychelles,119.255.50.109
950,49,2025-06-02 07:56:51,1276.78,crypto,international,42d65118-44cc-4b07-805b-a2efbd3d6ed1,Iran,121.39.94.135
951,269,2025-06-02 07:57:30,15300.16,e-commerce,online,fb8d00eb-1e70-41cc-a684-9097e8061153,Singapore,122.86.174.116
952,44,2025-06-02 07:56:35,13097.0,crypto,in-person,e9b73f71-8034-445c-8a95-0a6821363921,Congo,219.244.244.13
953,146,2025-06-02 07:59:03,8863.77,gaming,online,6bd83a81-4d37-4a05-876f-f28f486a54e3,Haiti,5.246.236.233
954,15,2025-06-02 07:57:11,704.06,travel,in-person,48e4abf3-a2d2-4dc5-ae41-f99ebcdc7504,Finland,95.106.229.62
955,500,2025-06-02 07:54:44,17418.09,travel,international,09cf5059-3f2f-4d2f-ad8b-7e334d855ca8,Vanuatu,81.253.240.178
956,486,2025-06-02 07:54:25,13952.76,gaming,international,4932dba2-f62c-43dd-a015-132ce0d87683,Burkina Faso,115.58.205.86
957,384,2025-06-02 07:59:34,12717.39,retail,in-person,9390b2fd-f695-48ac-97e3-42265a28d063,Malaysia,186.203.202.204
958,274,2025-06-02 07:56:35,6193.92,travel,in-person,4e480dff-dd38-49ce-be1e-1d4c1f38a03b,Sierra Leone,68.248.137.52
959,46,2025-06-02 07:59:16,8837.76,travel,in-person,9f20b54e-723a-4b5e-b598-cafa4e8a4c45,Cote d'Ivoire,31.183.60.242
960,6,2025-06-02 07:55:14,2.85,gaming,in-person,41cbbb42-2979-438e-b8b3-c54fe9f6dcda,Solomon Islands,20.3.119.183
961,5,2025-06-02 07:56:13,13755.71,crypto,in-person,210222e6-96e3-41c1-95ad-3813c0a3a3a8,Sri Lanka,211.54.213.225
962,409,2025-06-02 07:54:27,5859.16,gaming,online,2feb310f-f3fc-4b6b-8c3a-58aa34cfe24f,Barbados,88.19.36.10
963,211,2025-06-02 07:56:31,17643.36,crypto,in-person,a73f5270-9bf8-4132-95ae-f68e5e05fd08,Croatia,104.205.70.191
964,378,2025-06-02 07:57:28,12920.17,crypto,online,c152c105-a694-4334-838e-4b4b98147908,Jamaica,85.179.197.184
965,321,2025-06-02 07:54:33,4792.0,retail,international,39e8528e-ed06-4969-a4b6-8fe1d9b58a75,Japan,213.17.220.177
966,333,2025-06-02 07:57:06,14858.79,travel,in-person,909c89c7-2627-4bad-82af-9d3e88bb9099,Martinique,218.210.188.118
967,94,2025-06-02 07:56:52,2733.34,e-commerce,international,bd53bc8e-8c00-4df3-9579-ff5a80d2d36a,Somalia,135.220.61.85
968,140,2025-06-02 08:00:01,14009.75,crypto,online,856c9546-9ab4-460a-9304-45bb9e69786c,Georgia,121.236.116.78
969,497,2025-06-02 07:59:23,10699.88,gaming,online,0a08ae28-3e22-485c-9524-f1e04467c00e,Chad,103.198.39.43
970,367,2025-06-02 07:55:42,8768.89,e-commerce,online,d919d110-0262-4c11-8582-8bccdaa6f40d,Togo,63.41.2.167
971,253,2025-06-02 07:56:39,4344.54,crypto,in-person,40ee00a7-9a16-4f50-accc-e12327b3f660,Bouvet Island (Bouvetoya),32.88.128.210
972,191,2025-06-02 07:57:35,9274.23,e-commerce,in-person,a0318dc3-c471-4cbc-8ea7-5edcee1766bf,Kyrgyz Republic,97.47.52.211
973,488,2025-06-02 07:56:17,2922.61,travel,in-person,3c3a090d-d1f9-4bb1-9efc-8810d6c35786,Norfolk Island,83.26.244.13
974,93,2025-06-02 07:58:05,3844.65,travel,in-person,34c01c70-aaed-4482-a2f4-f4b3fc8fa9c4,Malawi,41.191.222.238
975,366,2025-06-02 07:54:23,4980.0,crypto,online,c130453e-8674-4e41-b37a-f78e99887253,United Arab Emirates,38.71.227.246
976,102,2025-06-02 07:54:24,9217.23,e-commerce,international,2e97ac09-8638-4012-9703-cfca03bcde0c,Myanmar,61.108.111.187
977,243,2025-06-02 07:54:50,7783.07,travel,in-person,e4606512-ee99-4f0d-853d-3e0665a99c91,Chad,33.152.196.193
978,22,2025-06-02 07:56:51,14894.75,retail,international,e1632c5d-40a5-4de1-96ba-b66cdf87b5db,Bulgaria,22.90.238.111
979,327,2025-06-02 07:57:10,5976.96,travel,online,48e4abf3-a2d2-4dc5-ae41-f99ebcdc7504,Serbia,157.236.150.186
980,499,2025-06-02 07:58:25,2259.46,crypto,in-person,f05fd0d7-6a84-4ae9-8a51-4008c0a85ed3,Saint Helena,8.186.116.103
981,142,2025-06-02 07:57:55,11694.35,crypto,online,53ca1523-75df-4bde-a3a4-6e70bc761486,Poland,175.51.69.87
982,298,2025-06-02 07:59:52,15669.72,crypto,international,e4722adf-917c-49ca-a19a-8cb24c730622,Argentina,121.170.196.138
983,395,2025-06-02 07:58:01,1790.51,gaming,in-person,60169b47-0cde-4f3a-a891-dec95e8ee7a9,British Indian Ocean Territory (Chagos Archipelago),41.218.133.133
984,174,2025-06-02 07:55:18,18617.04,e-commerce,online,8b3ebf4d-fa8f-49ad-ba9c-e4ce77c3b0bb,Nauru,8.126.238.134
985,360,2025-06-02 07:57:07,10727.53,e-commerce,online,0b1469df-1967-4427-bc77-8d0a8fc8fe6a,Netherlands Antilles,96.147.209.109
986,286,2025-06-02 07:55:49,15771.45,travel,in-person,a8334d03-110a-4cdd-8eb7-16d9f51ad404,Malawi,69.23.109.2
987,353,2025-06-02 07:56:41,7556.0,gaming,in-person,0a416378-ab8f-47b5-8416-4c6315a3f0da,Heard Island and McDonald Islands,52.245.184.81
